date,region,category,orders,revenue,active_users,churned_users
2024-05-08,West India,Sports,3,5014.26,4,0
2024-05-09,West India,Sports,2,3369.37,3,0
2024-05-11,West India,Sports,3,3281.05,5,0
2024-05-12,West India,Sports,8,14848.95,12,0
2024-05-13,West India,Sports,2,4576.17,3,0
2024-05-14,West India,Sports,3,5423.7,5,0
2024-05-15,West India,Sports,5,7102.13,8,0
2024-05-16,West India,Sports,1,1460.17,1,0
2024-05-17,West India,Sports,4,5742.5,6,0
2024-05-18,West India,Sports,3,3840.73,5,0
2024-05-19,West India,Sports,2,3677.09,2,0
2024-05-20,West India,Sports,1,1257.54,1,0
2024-05-21,West India,Sports,4,6115.53,7,0
2024-05-22,West India,Sports,7,8608.41,11,0
2024-05-23,West India,Sports,2,2668.13,2,0
2024-05-24,West India,Sports,4,8639.66,6,0
2024-05-25,West India,Sports,4,6880.28,6,0
2024-05-26,West India,Sports,3,3236.98,5,0
2024-05-27,West India,Sports,2,3558.45,3,0
2024-05-28,West India,Sports,5,5788.53,8,0
2024-05-29,West India,Sports,3,4505.18,5,0
2024-05-30,West India,Sports,6,10447.3,9,0
2024-05-31,West India,Sports,9,21709.2,12,0
2024-06-01,West India,Sports,3,3756.72,4,0
2024-06-02,West India,Sports,2,3740.51,3,0
2024-06-04,West India,Sports,4,6363.79,7,0
2024-06-05,West India,Sports,3,4525.26,4,0
2024-06-06,West India,Sports,2,2525.76,3,0
2024-06-07,West India,Sports,4,6271.65,5,0
2024-06-08,West India,Sports,8,11740.62,14,0
2024-06-09,West India,Sports,7,14537.53,10,0
2024-06-10,West India,Sports,4,7412.81,7,0
2024-06-11,West India,Sports,8,13713.75,13,0
2024-06-12,West India,Sports,2,4047.57,3,0
2024-06-13,West India,Sports,8,12959.5,12,0
2024-06-14,West India,Sports,3,4009.13,4,0
2024-06-15,West India,Sports,9,22750.09,12,0
2024-06-16,West India,Sports,1,1260.8,1,0
2024-06-17,West India,Sports,5,8368.85,7,0
2024-06-18,West India,Sports,4,4787.48,7,0
2024-06-19,West India,Sports,5,9495.68,7,0
2024-06-20,West India,Sports,1,1462.12,1,0
2024-06-22,West India,Sports,4,7392.02,7,0
2024-06-23,West India,Sports,4,7820.27,6,0
2024-06-24,West India,Sports,3,5393.81,4,0
2024-06-25,West India,Sports,4,6313.11,7,0
2024-06-26,West India,Sports,4,6714.82,5,0
2024-06-27,West India,Sports,2,3039.69,3,0
2024-06-28,West India,Sports,4,6354.07,5,0
2024-06-29,West India,Sports,6,6322.7,8,0
2024-06-30,West India,Sports,9,15415.67,12,0
2024-07-01,West India,Sports,4,5780.79,5,0
2024-07-02,West India,Sports,2,4086.63,2,0
2024-07-03,West India,Sports,2,4013.7,3,0
2024-07-04,West India,Sports,6,8459.55,11,0
2024-07-05,West India,Sports,4,7574.9,6,0
2024-07-06,West India,Sports,5,11435.29,9,0
2024-07-07,West India,Sports,5,8428.73,9,0
2024-07-08,West India,Sports,3,5240.78,4,0
2024-07-09,West India,Sports,3,5759.0,4,0
2024-07-10,West India,Sports,5,5927.62,7,0
2024-07-11,West India,Sports,4,7169.53,5,0
2024-07-12,West India,Sports,1,1336.86,1,0
2024-07-13,West India,Sports,8,12798.36,12,0
2024-07-14,West India,Sports,1,1838.86,1,0
2024-07-15,West India,Sports,4,5476.49,7,0
2024-07-16,West India,Sports,5,8776.81,7,0
2024-07-17,West India,Sports,8,13293.37,12,0
2024-07-18,West India,Sports,3,3774.23,5,0
2024-07-19,West India,Sports,3,4340.27,4,0
2024-07-20,West India,Sports,5,6643.59,8,0
2024-07-21,West India,Sports,6,12442.43,8,0
2024-07-22,West India,Sports,2,2874.25,2,0
2024-07-23,West India,Sports,1,1697.28,1,0
2024-07-24,West India,Sports,4,7002.11,5,0
2024-07-25,West India,Sports,3,4509.85,5,0
2024-07-26,West India,Sports,6,6819.01,8,0
2024-07-27,West India,Sports,5,9860.33,8,0
2024-07-28,West India,Sports,6,12354.2,10,0
2024-07-29,West India,Sports,5,8175.62,9,0
2024-07-30,West India,Sports,3,3517.58,4,0
2024-07-31,West India,Sports,4,6552.07,6,0
2024-08-01,West India,Sports,6,12175.99,9,0
2024-08-02,West India,Sports,4,6779.9,6,0
2024-08-03,West India,Sports,4,7289.1,7,0
2024-08-04,West India,Sports,7,10357.22,10,0
2024-08-05,West India,Sports,1,1982.57,1,0
2024-08-06,West India,Sports,3,2693.8,5,0
2024-08-07,West India,Sports,2,3561.26,2,0
2024-08-08,West India,Sports,1,1134.98,1,0
2024-08-09,West India,Sports,3,1939.34,4,0
2024-08-10,West India,Sports,8,11243.14,13,0
2024-08-11,West India,Sports,3,7400.74,4,0
2024-08-12,West India,Sports,6,8158.12,9,0
2024-08-13,West India,Sports,2,3238.92,2,0
2024-08-14,West India,Sports,1,1565.4,1,0
2024-08-16,West India,Sports,3,4348.76,5,0
2024-08-17,West India,Sports,7,9871.33,10,0
2024-08-18,West India,Sports,3,6060.9,4,0
2024-08-19,West India,Sports,4,5224.16,5,0
2024-08-20,West India,Sports,2,2804.14,3,0
2024-08-21,West India,Sports,5,6567.93,7,0
2024-08-22,West India,Sports,4,8523.37,7,0
2024-08-23,West India,Sports,3,5299.19,5,0
2024-08-24,West India,Sports,4,6896.17,7,0
2024-08-25,West India,Sports,3,4549.53,4,0
2024-08-26,West India,Sports,3,5290.9,5,0
2024-08-27,West India,Sports,3,4579.31,5,0
2024-08-28,West India,Sports,3,3250.71,4,0
2024-08-29,West India,Sports,5,5970.84,9,0
2024-08-30,West India,Sports,6,11456.83,10,0
2024-08-31,West India,Sports,5,8437.6,7,0
2024-09-01,West India,Sports,7,9666.69,12,0
2024-09-02,West India,Sports,2,3848.11,3,0
2024-09-03,West India,Sports,3,5006.67,5,0
2024-09-04,West India,Sports,2,2225.22,2,0
2024-09-05,West India,Sports,7,11905.58,11,0
2024-09-06,West India,Sports,3,4070.94,4,0
2024-09-07,West India,Sports,8,20387.23,14,0
2024-09-08,West India,Sports,7,12654.95,13,0
2024-09-09,West India,Sports,4,6080.8,6,0
2024-09-10,West India,Sports,3,3984.19,4,0
2024-09-11,West India,Sports,5,8581.04,7,0
2024-09-12,West India,Sports,4,5861.44,5,0
2024-09-13,West India,Sports,4,6007.16,6,0
2024-09-14,West India,Sports,3,2938.37,4,0
2024-09-15,West India,Sports,3,3713.14,4,0
2024-09-16,West India,Sports,2,2987.57,2,0
2024-09-17,West India,Sports,2,2710.35,3,0
2024-09-18,West India,Sports,3,4551.7,4,0
2024-09-19,West India,Sports,2,2801.49,3,0
2024-09-21,West India,Sports,9,14448.77,13,0
2024-09-22,West India,Sports,10,19802.75,14,0
2024-09-23,West India,Sports,2,2543.2,3,0
2024-09-24,West India,Sports,3,4548.67,4,0
2024-09-25,West India,Sports,4,6350.23,5,0
2024-09-26,West India,Sports,3,3295.31,4,0
2024-09-27,West India,Sports,6,10281.35,11,0
2024-09-28,West India,Sports,3,5293.78,5,0
2024-09-29,West India,Sports,5,8461.06,7,0
2024-09-30,West India,Sports,8,13022.59,13,0
2024-10-01,West India,Sports,4,6536.64,7,0
2024-10-02,West India,Sports,3,4588.43,4,0
2024-10-03,West India,Sports,5,8015.66,8,0
2024-10-04,West India,Sports,12,17792.12,22,1
2024-10-05,West India,Sports,7,10338.38,12,0
2024-10-06,West India,Sports,4,7144.5,7,0
2024-10-07,West India,Sports,8,11037.49,14,0
2024-10-08,West India,Sports,5,8447.24,9,0
2024-10-09,West India,Sports,3,2880.59,4,0
2024-10-10,West India,Sports,7,10680.85,10,0
2024-10-11,West India,Sports,7,7972.31,12,0
2024-10-12,West India,Sports,9,14277.39,16,0
2024-10-13,West India,Sports,6,9257.87,8,0
2024-10-14,West India,Sports,4,5327.95,7,0
2024-10-15,West India,Sports,5,7620.88,8,0
2024-10-16,West India,Sports,6,7339.99,9,0
2024-10-17,West India,Sports,10,12623.01,14,0
2024-10-18,West India,Sports,7,11651.44,12,0
2024-10-19,West India,Sports,11,15364.61,18,0
2024-10-20,West India,Sports,5,9279.34,8,0
2024-10-21,West India,Sports,7,11844.05,12,0
2024-10-22,West India,Sports,4,5039.25,6,0
2024-10-23,West India,Sports,4,2367.95,6,0
2024-10-24,West India,Sports,8,16127.73,12,0
2024-10-25,West India,Sports,8,12911.68,15,0
2024-10-26,West India,Sports,10,18170.53,14,0
2024-10-27,West India,Sports,13,12845.41,21,0
2024-10-28,West India,Sports,12,21852.13,19,0
2024-10-29,West India,Sports,6,14619.36,9,0
2024-10-30,West India,Sports,7,11298.45,11,0
2024-10-31,West India,Sports,8,12290.06,12,0
2024-11-01,West India,Sports,2,2755.5,3,0
2024-11-02,West India,Sports,5,9644.59,8,0
2024-11-03,West India,Sports,13,24961.66,24,1
2024-11-04,West India,Sports,5,8153.75,8,0
2024-11-05,West India,Sports,8,6994.95,13,0
2024-11-06,West India,Sports,4,5225.2,7,0
2024-11-07,West India,Sports,6,9364.86,9,0
2024-11-08,West India,Sports,3,4517.56,4,0
2024-11-09,West India,Sports,8,13826.19,13,0
2024-11-10,West India,Sports,8,11186.54,14,0
2024-11-11,West India,Sports,3,3972.15,4,0
2024-11-12,West India,Sports,7,10398.64,12,0
2024-11-13,West India,Sports,6,9681.0,9,0
2024-11-14,West India,Sports,7,9888.04,13,0
2024-11-15,West India,Sports,3,4664.58,5,0
2024-11-16,West India,Sports,9,13541.1,17,0
2024-11-17,West India,Sports,10,16852.35,14,0
2024-11-18,West India,Sports,7,13004.69,12,0
2024-11-19,West India,Sports,9,10722.67,16,0
2024-11-20,West India,Sports,7,15903.61,10,0
2024-11-21,West India,Sports,10,22919.05,18,0
2024-11-22,West India,Sports,7,9871.17,9,0
2024-11-23,West India,Sports,10,10459.4,14,0
2024-11-24,West India,Sports,14,22107.54,21,0
2024-11-25,West India,Sports,5,4723.04,9,0
2024-11-26,West India,Sports,7,10345.19,12,0
2024-11-27,West India,Sports,8,8473.99,15,0
2024-11-28,West India,Sports,10,20052.66,18,1
2024-11-29,West India,Sports,11,12117.84,18,0
2024-11-30,West India,Sports,11,19725.31,15,0
2024-12-01,West India,Sports,7,18488.3,11,0
2024-12-02,West India,Sports,3,3112.99,5,0
2024-12-03,West India,Sports,6,8193.19,10,0
2024-12-04,West India,Sports,5,10615.51,8,0
2024-12-05,West India,Sports,2,3000.3,3,0
2024-12-06,West India,Sports,6,7211.97,8,0
2024-12-07,West India,Sports,7,9565.96,13,0
2024-12-08,West India,Sports,6,11926.38,10,0
2024-12-09,West India,Sports,2,2642.79,3,0
2024-12-10,West India,Sports,1,1527.88,1,0
2024-12-11,West India,Sports,2,3009.21,3,0
2024-12-12,West India,Sports,4,3422.82,6,0
2024-12-13,West India,Sports,6,7544.22,10,0
2024-12-14,West India,Sports,6,8664.18,9,0
2024-12-15,West India,Sports,3,4268.77,4,0
2024-12-16,West India,Sports,1,1666.68,1,0
2024-12-17,West India,Sports,7,14416.36,11,0
2024-12-18,West India,Sports,3,5021.4,4,0
2024-12-19,West India,Sports,1,1542.61,1,0
2024-12-20,West India,Sports,4,6278.74,5,0
2024-12-21,West India,Sports,6,11366.15,10,0
2024-12-22,West India,Sports,7,11568.87,12,0
2024-12-23,West India,Sports,1,2071.66,1,0
2024-12-24,West India,Sports,3,5683.78,4,0
2024-12-25,West India,Sports,4,8222.64,7,0
2024-12-26,West India,Sports,7,11246.96,12,0
2024-12-27,West India,Sports,2,3743.08,3,0
2024-12-28,West India,Sports,11,20530.75,20,0
2024-12-29,West India,Sports,4,6309.31,6,0
2024-12-30,West India,Sports,7,10576.67,9,0
2024-12-31,West India,Sports,7,6520.91,12,0
2025-01-01,West India,Sports,8,14043.47,13,0
2025-01-02,West India,Sports,5,9506.54,7,0
2025-01-03,West India,Sports,3,4296.18,5,0
2025-01-04,West India,Sports,10,13480.56,17,0
2025-01-05,West India,Sports,5,8027.89,8,0
2025-01-06,West India,Sports,5,7605.64,7,0
2025-01-07,West India,Sports,3,4372.79,5,0
2025-01-08,West India,Sports,5,9517.27,7,0
2025-01-09,West India,Sports,5,8640.15,7,0
2025-01-10,West India,Sports,6,10133.49,8,0
2025-01-11,West India,Sports,3,6205.15,5,0
2025-01-12,West India,Sports,7,9824.88,12,0
2025-01-13,West India,Sports,6,10624.53,9,0
2025-01-14,West India,Sports,7,9924.16,11,0
2025-01-15,West India,Sports,2,3830.61,3,0
2025-01-16,West India,Sports,2,2996.29,2,0
2025-01-17,West India,Sports,5,4159.46,7,0
2025-01-18,West India,Sports,3,4217.98,5,0
2025-01-19,West India,Sports,4,6274.38,6,0
2025-01-20,West India,Sports,3,4385.36,4,0
2025-01-21,West India,Sports,5,8244.61,7,0
2025-01-22,West India,Sports,4,9608.76,5,0
2025-01-23,West India,Sports,6,9785.6,10,0
2025-01-24,West India,Sports,7,9692.51,11,0
2025-01-25,West India,Sports,5,7799.08,7,0
2025-01-26,West India,Sports,4,8915.07,6,0
2025-01-27,West India,Sports,2,2563.51,3,0
2025-01-28,West India,Sports,14,18659.75,22,0
2025-01-29,West India,Sports,4,4483.21,7,0
2025-01-30,West India,Sports,2,1978.34,3,0
2025-01-31,West India,Sports,5,7972.97,8,0
2025-02-01,West India,Sports,3,4548.23,4,0
2025-02-02,West India,Sports,7,8325.8,10,0
2025-02-03,West India,Sports,5,9915.32,7,0
2025-02-04,West India,Sports,2,3616.93,3,0
2025-02-05,West India,Sports,5,7456.13,9,0
2025-02-06,West India,Sports,3,5991.83,4,0
2025-02-07,West India,Sports,3,4251.76,5,0
2025-02-08,West India,Sports,6,9031.47,11,0
2025-02-09,West India,Sports,4,5475.83,7,0
2025-02-10,West India,Sports,2,4545.49,3,0
2025-02-11,West India,Sports,6,9569.56,10,0
2025-02-12,West India,Sports,2,2648.68,3,0
2025-02-13,West India,Sports,2,3330.33,3,0
2025-02-14,West India,Sports,3,4026.34,5,0
2025-02-15,West India,Sports,3,4003.72,4,0
2025-02-16,West India,Sports,10,20112.34,17,0
2025-02-17,West India,Sports,9,13138.68,12,0
2025-02-18,West India,Sports,2,3441.36,3,0
2025-02-19,West India,Sports,4,6925.91,7,0
2025-02-20,West India,Sports,3,3298.08,5,0
2025-02-21,West India,Sports,1,1418.56,1,0
2025-02-22,West India,Sports,4,4922.01,6,0
2025-02-23,West India,Sports,6,9130.95,10,0
2025-02-24,West India,Sports,5,6409.11,8,0
2025-02-25,West India,Sports,2,2434.62,3,0
2025-02-26,West India,Sports,1,1825.07,1,0
2025-02-27,West India,Sports,7,12679.26,12,0
2025-02-28,West India,Sports,4,4516.92,6,0
2025-03-01,West India,Sports,2,3108.31,3,0
2025-03-02,West India,Sports,9,12212.81,13,0
2025-03-03,West India,Sports,1,2031.8,1,0
2025-03-04,West India,Sports,4,7807.88,7,0
2025-03-05,West India,Sports,3,3871.04,5,0
2025-03-06,West India,Sports,4,7731.69,7,0
2025-03-07,West India,Sports,3,4767.36,5,0
2025-03-08,West India,Sports,5,5775.18,9,0
2025-03-09,West India,Sports,7,10480.76,10,0
2025-03-10,West India,Sports,1,1638.34,1,0
2025-03-11,West India,Sports,3,5794.11,5,0
2025-03-12,West India,Sports,3,4078.46,5,0
2025-03-13,West India,Sports,2,2694.36,3,0
2025-03-14,West India,Sports,6,11734.29,8,0
2025-03-15,West India,Sports,3,5382.95,5,0
2025-03-16,West India,Sports,6,10280.35,9,0
2025-03-17,West India,Sports,2,2907.02,3,0
2025-03-18,West India,Sports,2,3728.46,3,0
2025-03-19,West India,Sports,3,4394.56,4,0
2025-03-20,West India,Sports,3,5004.63,5,0
2025-03-21,West India,Sports,5,10172.46,7,0
2025-03-22,West India,Sports,7,8170.26,12,0
2025-03-23,West India,Sports,3,3714.12,5,0
2025-03-24,West India,Sports,3,6892.22,4,0
2025-03-25,West India,Sports,2,2696.79,3,0
2025-03-26,West India,Sports,4,6296.03,6,0
2025-03-27,West India,Sports,3,3367.17,5,0
2025-03-29,West India,Sports,7,11873.33,12,0
2025-03-30,West India,Sports,7,13782.55,11,0
2025-03-31,West India,Sports,4,6407.85,6,0
2025-04-01,West India,Sports,2,2311.2,3,0
2025-04-02,West India,Sports,3,3966.84,4,0
2025-04-03,West India,Sports,2,2718.95,3,0
2025-04-04,West India,Sports,4,6585.19,7,0
2025-04-05,West India,Sports,5,8676.01,9,0
2025-04-06,West India,Sports,7,11989.89,12,0
2025-04-08,West India,Sports,5,6284.95,9,0
2025-04-09,West India,Sports,3,6090.79,4,0
2025-04-10,West India,Sports,3,3425.61,4,0
2025-04-11,West India,Sports,3,5605.2,5,0
2025-04-12,West India,Sports,5,7913.36,8,0
2025-04-13,West India,Sports,6,9549.56,11,0
2025-04-14,West India,Sports,1,1448.94,1,0
2025-04-15,West India,Sports,6,9735.33,8,0
2025-04-16,West India,Sports,4,7144.79,6,0
2025-04-17,West India,Sports,3,4825.01,4,0
2025-04-18,West India,Sports,2,2634.57,2,0
2025-04-19,West India,Sports,4,6108.39,7,0
2025-04-20,West India,Sports,8,15729.9,11,0
2025-04-21,West India,Sports,3,7395.01,5,0
2025-04-22,West India,Sports,3,5292.48,5,0
2025-04-23,West India,Sports,3,4783.14,4,0
2025-04-24,West India,Sports,8,11845.37,14,0
2025-04-25,West India,Sports,3,4746.73,5,0
2025-04-26,West India,Sports,7,10632.55,10,0
2025-04-27,West India,Sports,3,3816.42,5,0
2025-04-28,West India,Sports,12,18243.57,21,0
2025-04-29,West India,Sports,5,9310.38,7,0
2025-04-30,West India,Sports,7,9920.98,10,0
2025-05-01,West India,Sports,3,5087.84,5,0
2025-05-02,West India,Sports,4,4808.83,6,0
2025-05-03,West India,Sports,7,12221.37,12,0
2025-05-04,West India,Sports,1,1175.93,1,0
2025-05-05,West India,Sports,5,7993.22,7,0
2025-05-06,West India,Sports,2,3288.12,3,0
2025-05-07,West India,Sports,6,9802.44,9,0
2025-05-08,West India,Sports,7,10096.69,12,0
2025-05-10,West India,Sports,8,13252.06,13,0
2025-05-11,West India,Sports,2,3144.56,2,0
2025-05-12,West India,Sports,5,8302.55,8,0
2025-05-13,West India,Sports,3,6213.14,5,0
2025-05-14,West India,Sports,3,5123.29,4,0
2025-05-15,West India,Sports,1,1432.58,1,0
2025-05-16,West India,Sports,10,12323.15,18,0
2025-05-17,West India,Sports,4,5948.1,7,0
2025-05-18,West India,Sports,5,8191.13,7,0
2025-05-19,West India,Sports,2,3413.7,3,0
2025-05-20,West India,Sports,2,2723.34,2,0
2025-05-21,West India,Sports,2,3552.81,2,0
2025-05-22,West India,Sports,1,1308.72,1,0
2025-05-23,West India,Sports,3,6355.57,4,0
2025-05-24,West India,Sports,8,9071.06,13,0
2025-05-25,West India,Sports,7,11008.12,11,0
2025-05-26,West India,Sports,7,8108.73,10,0
2025-05-27,West India,Sports,1,1536.44,1,0
2025-05-28,West India,Sports,5,6627.25,9,0
2025-05-29,West India,Sports,5,8110.63,9,0
2025-05-30,West India,Sports,7,6691.74,11,0
2025-05-31,West India,Sports,7,8937.97,10,0
2025-06-01,West India,Sports,4,8033.09,6,0
2025-06-02,West India,Sports,2,3325.56,3,0
2025-06-03,West India,Sports,1,2111.49,1,0
2025-06-04,West India,Sports,3,4121.34,4,0
2025-06-05,West India,Sports,6,5568.97,10,0
2025-06-06,West India,Sports,5,10124.62,8,0
2025-06-07,West India,Sports,6,9179.66,10,0
2025-06-08,West India,Sports,4,8083.87,6,0
2025-06-09,West India,Sports,6,9179.79,8,0
2025-06-10,West India,Sports,2,3628.54,3,0
2025-06-11,West India,Sports,6,8896.31,9,0
2025-06-12,West India,Sports,5,5801.39,7,0
2025-06-13,West India,Sports,3,4525.02,5,0
2025-06-14,West India,Sports,5,8506.5,7,0
2025-06-15,West India,Sports,5,7528.15,8,0
2025-06-16,West India,Sports,3,3200.82,5,0
2025-06-17,West India,Sports,6,12153.87,9,0
2025-06-18,West India,Sports,5,6089.04,7,0
2025-06-19,West India,Sports,7,13166.85,10,0
2025-06-20,West India,Sports,6,7080.7,11,0
2025-06-21,West India,Sports,5,8955.01,7,0
2025-06-22,West India,Sports,5,7832.8,8,0
2025-06-23,West India,Sports,1,1456.63,1,0
2025-06-25,West India,Sports,3,5403.57,4,0
2025-06-26,West India,Sports,4,7694.78,7,0
2025-06-27,West India,Sports,4,7785.28,7,0
2025-06-28,West India,Sports,7,9824.24,11,0
2025-06-29,West India,Sports,9,13584.97,14,0
2025-06-30,West India,Sports,1,1509.44,1,0
2025-07-01,West India,Sports,2,3412.84,2,0
2025-07-02,West India,Sports,6,9131.73,9,0
2025-07-03,West India,Sports,7,8889.3,12,0
2025-07-04,West India,Sports,8,16602.23,13,0
2025-07-05,West India,Sports,5,8607.82,7,0
2025-07-06,West India,Sports,8,10518.65,13,0
2025-07-08,West India,Sports,4,5303.18,6,0
2025-07-09,West India,Sports,7,9851.27,13,0
2025-07-10,West India,Sports,3,5517.45,4,0
2025-07-11,West India,Sports,2,2800.76,3,0
2025-07-12,West India,Sports,4,5950.17,5,0
2025-07-13,West India,Sports,4,6644.33,6,0
2025-07-14,West India,Sports,3,4295.1,5,0
2025-07-15,West India,Sports,4,6185.81,7,0
2025-07-16,West India,Sports,6,9611.15,10,0
2025-07-17,West India,Sports,6,11271.98,9,0
2025-07-18,West India,Sports,1,1876.81,1,0
2025-07-19,West India,Sports,6,9903.91,8,0
2025-07-20,West India,Sports,2,2759.38,2,0
2025-07-21,West India,Sports,4,5768.51,7,0
2025-07-22,West India,Sports,5,6605.27,7,0
2025-07-23,West India,Sports,6,7743.3,9,0
2025-07-24,West India,Sports,7,10348.6,11,0
2025-07-25,West India,Sports,5,7162.9,8,0
2025-07-26,West India,Sports,8,15752.27,15,0
2025-07-27,West India,Sports,7,12122.21,10,0
2025-07-28,West India,Sports,8,13281.12,12,0
2025-07-29,West India,Sports,3,4390.33,4,0
2025-07-30,West India,Sports,6,9040.3,10,0
2025-07-31,West India,Sports,6,6945.06,8,0
2025-08-01,West India,Sports,5,9680.45,8,0
2025-08-02,West India,Sports,7,10407.75,10,0
2025-08-03,West India,Sports,6,10405.09,10,0
2025-08-04,West India,Sports,1,1575.29,1,0
2025-08-05,West India,Sports,4,5345.96,6,0
2025-08-06,West India,Sports,7,12693.48,10,0
2025-08-07,West India,Sports,4,6052.86,7,0
2025-08-08,West India,Sports,5,7768.26,8,0
2025-08-09,West India,Sports,5,6730.29,7,0
2025-08-10,West India,Sports,8,9401.66,13,0
2025-08-11,West India,Sports,2,3430.92,3,0
2025-08-12,West India,Sports,2,2931.78,3,0
2025-08-13,West India,Sports,3,5489.8,5,0
2025-08-14,West India,Sports,5,8331.44,7,0
2025-08-15,West India,Sports,5,7277.92,9,0
2025-08-16,West India,Sports,9,9682.71,14,0
2025-08-17,West India,Sports,9,12203.22,14,0
2025-08-18,West India,Sports,4,8038.25,6,0
2025-08-19,West India,Sports,7,15041.54,11,0
2025-08-20,West India,Sports,4,6384.71,6,0
2025-08-21,West India,Sports,3,3762.74,5,0
2025-08-22,West India,Sports,1,1215.41,1,0
2025-08-23,West India,Sports,8,12926.52,12,0
2025-08-24,West India,Sports,12,12688.03,17,0
2025-08-25,West India,Sports,4,5140.79,5,0
2025-08-26,West India,Sports,5,6844.84,7,0
2025-08-27,West India,Sports,3,4493.52,4,0
2025-08-28,West India,Sports,3,4811.34,4,0
2025-08-29,West India,Sports,2,2488.5,3,0
2025-08-30,West India,Sports,6,10085.21,10,0
2025-08-31,West India,Sports,7,13362.57,12,0
2025-09-01,West India,Sports,5,7251.48,8,0
2025-09-02,West India,Sports,5,8175.6,8,0
2025-09-03,West India,Sports,3,4552.06,5,0
2025-09-04,West India,Sports,5,8132.3,7,0
2025-09-05,West India,Sports,1,1453.3,1,0
2025-09-06,West India,Sports,3,4241.29,4,0
2025-09-07,West India,Sports,4,7358.08,7,0
2025-09-08,West India,Sports,6,8994.69,10,0
2025-09-09,West India,Sports,5,8603.54,9,0
2025-09-10,West India,Sports,3,2830.56,5,0
2025-09-11,West India,Sports,2,3083.11,3,0
2025-09-12,West India,Sports,6,11136.88,10,0
2025-09-13,West India,Sports,3,5663.02,5,0
2025-09-14,West India,Sports,5,9003.61,8,0
2025-09-15,West India,Sports,4,5633.55,6,0
2025-09-16,West India,Sports,8,10610.43,11,0
2025-09-17,West India,Sports,7,12123.23,11,0
2025-09-18,West India,Sports,4,4762.0,6,0
2025-09-19,West India,Sports,4,9265.91,6,0
2025-09-20,West India,Sports,3,3839.1,4,0
2025-09-21,West India,Sports,2,2610.33,2,0
2025-09-22,West India,Sports,8,10371.59,11,0
2025-09-23,West India,Sports,2,3210.5,3,0
2025-09-24,West India,Sports,1,1602.29,1,0
